PARTNUMBER	ALTPARTNUMBER	DESCRIPTION1	DESCRIPTION2	STOCKONHAND	ADD_TO_STOCKONHAND	MINORDERQTY	MINSTOCK	MAXSTOCK	DAYSPCT	SEASONAL	SEASONSTART_MM	SEASONSTART_DD	SEASONEND_MM	SEASONEND_DD	SUPPLIER_NUMBER1	INVSUP_PARTNUMBER1	SUPPLIER_NUMBER2	INVSUP_PARTNUMBER2	SUPPLIERRATIO	BROKENCARTONCODE	UNITCOST	MKTCOST	PLVL_PRICE1	PLVL_REFMARGIN1	PLVL_ROUNDINGID1	PLVL_QTY2	PLVL_PRICE2	PLVL_REFMARGIN2	PLVL_ROUNDINGID2	PLVL_QTY3	PLVL_PRICE3	PLVL_REFMARGIN3	PLVL_ROUNDINGID3	PLVL_QTY4	PLVL_PRICE4	PLVL_REFMARGIN4	PLVL_ROUNDINGID4	CLASSID1	SUBCLASSID1	CLASSID2	SUBCLASSID2	CLASSID3	SUBCLASSID3	PART_MESSAGE	LOCATIONID	DEPTID	UOMID	WEIGHT	CORECHARGE	MFGPARTNUMBER	BINTAGCOUNT	PRINTBINTAGLATER	ORIGINDATE	TAXABLE	TAXCODE	CONSUMERUNITQTY	CONSUMERUNITTEXT	BRANDNAME	HISTORY_52WEEK	DELETED	ITEMTAGREQUIRED	EXT_SYNC	NETPRICE	CLASSNAME1	SUBCLASSNAME1	UNITOFMEASURENAME	DEPARTMENTNAME	IMAGE_ID	MARGIN1	MARGIN2	MARGIN3	MARGIN4	WEEK_CURRENT	WEEK_1	WEEK_2	WEEK_3	WEEK_4	WEEK_5	WEEK_6	WEEK_7	WEEK_8	WEEK_9	WEEK_10	WEEK_11	WEEK_12	WEEK_13	WEEK_14	WEEK_15	WEEK_16	WEEK_17	WEEK_18	WEEK_19	WEEK_20	WEEK_21	WEEK_22	WEEK_23	WEEK_24	WEEK_25	WEEK_26	WEEK_27	WEEK_28	WEEK_29	WEEK_30	WEEK_31	WEEK_32	WEEK_33	WEEK_34	WEEK_35	WEEK_36	WEEK_37	WEEK_38	WEEK_39	WEEK_40	WEEK_41	WEEK_42	WEEK_43	WEEK_44	WEEK_45	WEEK_46	WEEK_47	WEEK_48	WEEK_49	WEEK_50	WEEK_51	WEEK_52	WEEK_53	WEEK_54	WEEK_55	WEEK_56	WEEK_57	WEEK_58	WEEK_59	WEEK_60	WEEK_61	WEEK_62	WEEK_63	WEEK_64	WEEK_65	WEEK_66	WEEK_67	WEEK_68	WEEK_69	WEEK_70	WEEK_71	WEEK_72	WEEK_73	WEEK_74	WEEK_75	WEEK_76	WEEK_77	WEEK_78	WEEK_79	WEEK_80	WEEK_81	WEEK_82	WEEK_83	WEEK_84	WEEK_85	WEEK_86	WEEK_87	WEEK_88	WEEK_89	WEEK_90	WEEK_91	WEEK_92	WEEK_93	WEEK_94	WEEK_95	WEEK_96	WEEK_97	WEEK_98	WEEK_99	WEEK_100	WEEK_101	WEEK_102	WEEK_103	WEEK_104
8435745	026666911092	DIEHARD JUMPSTART 950AMP		1	0	1	0	999	100	0	  	  	  	  	10				1		119.6	119.6	159.99	0	2													817	2	-1	-1	-1	-1		990	84	1	15.89999962	0	71687	1	0	05-Jan-2024 00:00:00	1		1	EA		1	0		0							25.2																1																																																																																												
8435893	028478023116	CO2 CARTRIDGE 12G 25CT		1	0	1	0	999	100	0	  	  	  	  	10				1		9.22	9.22	24.99	0	2													846	2	-1	-1	-1	-1		1659	80	1	2.400000095	0	2311	1	0	22-Jun-2022 00:00:00	1		1	EA	CROSMAN	3	0		0							63.1																																													1											2																																														1						
8435901	028478141780	CO2 REVOLVER VIGILANTE		0	0	0	0	999	100	0	  	  	  	  	10				1		42.77	42.77	74.99	0	2													846	1	-1	-1	-1	-1		-1	80	1	2	0	CCP8B2	1	0	22-Jun-2022 00:00:00	1		1	EA	CROSMAN		0		0							43																																																																																																												
8435943	844093054096	FOLDING HRD ARM CHR ASST		0	0	4	0	999	100	0	  	  	  	  	10				0.25		13.24	13.24	25.99	0	2													1866	-1	-1	-1	-1	-1		-1	88	2	0	0	FC-90806	1	0	09-May-2015 00:00:00	1		1	EA			0	0	0	0						49.1																																																																																																												
8436602	039256858356	SHOOT-N-C AIRGUN TARGET		0	0	1	0	999	100	0	  	  	  	  	10				1		4.79	4.79	9.99	0	2													1842	-1	-1	-1	-1	-1		-1	80	2	0	0	995835-772	1	0	06-Mar-2017 00:00:00	1		1	EA			0	0	0	0						52.1																																																																																																												
8436636	862238000128	LUMP CHARCOAL 1.18 CU FT		0	0	1	0	999	100	0	  	  	  	  	10				1		12.8	12.8	19.99	0	2													1870	-1	-1	-1	-1	-1		-1	88	2	0	0	BD118	1	0	10-Aug-2016 00:00:00	1		1	EA			0	0	0	0						36																																																																																																												
8436669	010572800007	STAIN REMOVER 8OZ	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10	8436669			1		1.79	1.79	4.59	0	2													112	6	-1	-1	-1	-1		-1	10	1	0.600000024	0	1007	1	0	22-Dec-2010 00:00:00	1		1	EA	GONZO		0	0	0	0						61																																																																																																												
8437113	033149310679	VOLLEYBALL/BADMINTON SET		0	0	1	0	999	100	0	  	  	  	  	10				1		19.86	19.86	32.99	0	2													1800	-1	-1	-1	-1	-1		-1	80	2	0	0	40-20254	1	0	21-May-2016 00:00:00	1		1	EA			0	0	0	0						39.8																																																																																																												
8437436	029807161257	INFLATING NEEDLES 3PK	 DISCONTINUED FOR 8068877	0	0	0	0	999	100	0	  	  	  	  	10				1		0.81	0.81	2.59	0	2													800	14	-1	-1	-1	-1		-1	80	1	0.100000001	0	40-16125	1	0	12-Oct-2022 00:00:00	1		1	EA			0		0							68.7																																																																															1			1												2			3				1					1	2	
8437493	043425501721	MARINEWELD EPOXY.85OZ WH		5	0	1	0	999	100	0	  	  	  	  	10				1		4.27	4.27	9.99	0	2													888	6	-1	-1	-1	-1		750	84	1	0.200000003	0	50172	1	0	16-Jul-2020 00:00:00	1		1	EA	JB WELD	14	0		0							57.3				1			1	1	3	1										1									1																						2			2		2				1			1											1									1			1	1				1							1	1		2	2				2		
8437501	071099150112	SCRATCH-OUT LIQUID 7 OZ		0	0	0	0	999	100	0	  	  	  	  	10	8437501			1		1.96	2.65	9.99	0	2													805	4	-1	-1	-1	-1		-1	84	1	0.600000024	0	615011	1	0	13-Jun-2013 00:00:00	1		1	EA	FORMULA 1		0	0	0	0						80.4																																																																																																												
8437519	071099150297	CARNAUBA LIQUID WAX 16OZ		0	0	0	0	999	100	0	06	01	  	  	10	8437519			1		2.85	3.11	15.99	0	2													805	2	-1	-1	-1	-1		-1	84	1	1.100000024	0	615029	1	0	12-Jul-2004 00:00:00	1		1	EA	FORMULA 1		0	0	0	0						82.2																																																																																																												
8437683	793676015262	ROCKET PELLET.177C 150CT		0	0	1	0	999	100	0	  	  	  	  	10	8437683			1		4.3	4.54	9.99	0	2													846	2	-1	-1	-1	-1		-1	80	2	0.300000012	0	632127454	1	0	21-Nov-2016 00:00:00	1		1	EA			0	0	0	0						57																																																																																																												
8437691	793676027951	RED FIRE PELLT.177 150CT		1	0	1	0	999	100	0	  	  	  	  	10				1		6.17	6.17	9.99	0	2													846	2	-1	-1	-1	-1		1659	80	1	0.200000003	0	632270154	1	0	22-Jun-2022 00:00:00	1		1	EA	GAMO	2	0		0							38.2																																	1																						1																																																		2			
8437709	793676015460	PBA RAPTOR .177C 100CT		0	0	1	0	999	100	0	  	  	  	  	10				1		6.76	6.76	13.99	0	2													1842	-1	-1	-1	-1	-1		-1	80	2	0	0	632264454	1	0	21-Nov-2016 00:00:00	1		1	EA			0	0	0	0						51.7																																																																																																												
8437725	793676042824	VARMINT 1250 AIR RIFLE	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10	8437725			1		102.9	71.98	109.99	0	2													846	1	-1	-1	-1	-1		-1	80	2	7.199999809	0	6110017154	1	0	21-Feb-2017 00:00:00	1		1	EA			0	0	0	0						6.4																																																																																																												
84378	073102363540	MTR OL 10W-40 4-CYCL 1QT		0	0	0	0	999	100	0	  	  	  	  	10	84378			1		3.49	4.06	7.99	0	2													809	1	-1	-1	-1	-1		-1	84	2	2	0	550034964	1	0	12-Jun-2000 00:00:00	1		32	OZ	QUAKER STATE		0	0	0	0						56.3																																																																																																												
8437824	026666911252	DIEHRD JUMPSTART 1000AMP		1	0	2	0	999	100	0	  	  	  	  	10	8437824			1		118.84	121.91	189.99	0	2													817	2	-1	-1	-1	-1		990	84	325	3.700000048	0	DH110	1	0	06-Jun-2015 00:00:00	1		1	EA	DIEHARD		0	0	0	0						37.4																																																																																																												
84381	071611935395	MTR OL SAE 30 4-CYCL 1QT		4	0	6	0	999	100	0	  	  	  	  	10	84381			1		4.08	4.08	8.99	0	2													809	2	-1	-1	-1	-1		1020	84	1	2.099999905	0	550034991	1	0	25-Aug-1995 00:00:00	1		32	OZ	PENNZOIL	10	0	0	0	0						54.6						1		1				3			2																								1															1		1							1																																			0			1							
84382	071611936194	MTR OL 10W-30 4-CYCL 1QT		2	0	6	0	999	100	0	  	  	  	  	10	84382			1		3.045	4.08	8.99	0	2													809	1	-1	-1	-1	-1		1020	84	1	2	0	550035052	1	0	25-Aug-1995 00:00:00	1		32	OZ	PENNZOIL	10	0	0	0	0						66.1								1	1		1																																		3			1				3							1				1		1								1									1					1							3					2									
84382-E	008236478679	HY-14 HYUNDAI KEY BL (D)	10	3	0	10	0	999	100	0	  	  	  	  	15	84382-E	10	5937024	1		0.382	0.48	3.59	0	2													510	2	-1	-1	-1	-1		40030	50	2	0	0	84382	1	0	22-Dec-1997 00:00:00	1		1	EA	HILLMAN	3	0	0	0	0						89.4																																		3																																																																										
84383	071611936538	MTR OL 10W-40 4-CYCL 1QT		5	0	6	0	999	100	0	  	  	  	  	10	84383			1		4.08	4.08	8.99	0	2													809	1	-1	-1	-1	-1		1020	84	1	2	0	550035160	1	0	25-Aug-1995 00:00:00	1		32	OZ	PENNZOIL	6	0	0	0	0						54.6					1			2							1		1																																					1														1				1																								1												
8438921	094428269071	"DIGITAL ELEC SMOKER 30"""		0	0	0	0	999	100	0	  	  	  	  	10				1		134.13	134.13	199.99	0	2													1868	-1	-1	-1	-1	-1		-1	88	2	0	0	20071814	1	0	07-Jul-2015 00:00:00	1		1	EA			0	0	0	0						32.9																																																																																																												
8438988	094428273412	LP TURKEY FRYER 30 QT.	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10				1		61.31	71.16	99.99	0	2													868	4	-1	-1	-1	-1		-1	88	1	15.80000019	0	MB20020107	1	0	15-Oct-2019 00:00:00	1		1	EA	MASTERBUILT		0	0	0	0						38.7																																																																																																												
84390	056389006508	"CAMP MIRROR 5X7"""		2	0	1	0	999	100	0	  	  	  	  	10				1		2.6	2.6	6.99	0	2													851	3	-1	-1	-1	-1		1660	80	1	0.400000006	0	650	1	0	07-Jan-2022 00:00:00	1		1	EA	COGHLAN'S	3	0		0							62.8							1			1			1															0																																1																							1												1													
8439085	633686020156	PENGUIN NONO BRD FDR		0	0	1	0	999	100	0	03	01	  	  	10				1		9.03	9.03	18.99	0	2													1877	-1	-1	-1	-1	-1		-1	80	2	0	0	P00345	1	0	03-Jul-2015 00:00:00	1		1	EA			0	0	0	0						52.4																																																																																																												
8439101	888830005224	TUMBLR RAMBLER10 LOWBALL	 DISCONTINUED FOR 8063501	0	0	0	0	999	100	0	  	  	  	  	10	8439101			1		13.2	9.91	19.99	0	2													871	7	-1	-1	-1	-1		-1	80	2	0.5	0	21071010003	1	0	06-May-2017 00:00:00	1		1	EA	YETI		0	0	0	0						34																																																																																																												
84392	056389005112	EGG HOLDER 1DOZ		1	0	1	0	999	100	0	  	  	  	  	10				1		2.7	2.7	6.99	0	2													851	3	-1	-1	-1	-1		1661	80	1	0.300000012	0	511A	1	0	07-Jan-2022 00:00:00	1		1	EA	COGHLAN'S	1	0		0							61.4											1																																																																																			1														
8439523	783987851901	RUB YOUR BURGER RUB6.5OZ		3	0	1	0	999	100	0	  	  	  	  	10	8439523			1		4.9	4.9	8.99	0	2													873	2	-1	-1	-1	-1		1657	88	1	0.5	0	OW85190	1	0	11-May-2018 00:00:00	1		1	EA	RUB YOUR BURGER	6	0	0	0	0						45.5											1							1																												1			2				1						1		1					2																	1							1			1	1				1				1						
8439531	700953352095	MOST PWRFL STUF RUB6.5OZ	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10	8439531			1		4.05	4.66	8.99	0	2													873	2	-1	-1	-1	-1		-1	88	2	0.5	0	PE01005	1	0	11-May-2018 00:00:00	1		1	EA	EAT BARBECUE		0	0	0	0						54.9																																																																																																												
8439549	783987851253	PIT HAPPNS TX BBQ RUB7OZ		0	0	0	0	999	100	0	  	  	  	  	10	8439549			1		4.08	4.9	8.99	0	2													873	2	-1	-1	-1	-1		-1	88	1	0.5	0	OW85125	1	0	11-May-2018 00:00:00	1		1	EA	PIT HAPPENS		0	0	0	0						54.6																																																																																																												
8439556	783987850201	HEAT ON YOUR MEAT 5.5OZ		0	0	0	0	999	100	0	  	  	  	  	10	8439556			1		4.08	4.9	8.99	0	2													873	2	-1	-1	-1	-1		-1	88	1	0.400000006	0	OW85020-6	1	0	11-May-2018 00:00:00	1		1	EA	RUB SOME HEAT ON YOU		0	0	0	0						54.6																																																																																																												
8439564	783987851857	RUB YOUR CHICKEN 6OZ		2	0	1	0	999	100	0	  	  	  	  	10	8439564			1		4.9	4.9	8.99	0	2													873	2	-1	-1	-1	-1		1657	88	1	0.5	0	OW85185	1	0	15-Nov-2019 00:00:00	1		1	EA	RUB YOUR CHICKEN	8	0	0	0	0						45.5											1													1			1				1				1			1								1			1																				1											1			1							1																		
8439572	700953352088	ZERO TO HERO RUB 6.2OZ	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10	8439572			1		4.08	4.66	8.99	0	2													873	2	-1	-1	-1	-1		-1	88	1	0.5	0	PE01000	1	0	11-May-2018 00:00:00	1		1	EA	EAT BARBECUE		0	0	0	0						54.6																																																																																																												
8439580	853988002456	CLUCKIN AWESM PLTRY5.5OZ	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10	8439580			1		4.04	4.66	8.99	0	2													873	2	-1	-1	-1	-1		-1	88	2	0.400000006	0	OW74010	1	0	11-May-2018 00:00:00	1		1	EA	THE SHED		0	0	0	0						55.1																																																																																																												
8439598	853988002463	RACK ATTACK RIB RUB5.2OZ	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10	8439598			1		4.05	4.9	9.99	0	2													873	2	-1	-1	-1	-1		-1	88	2	0.400000006	0	OW74015	1	0	11-May-2018 00:00:00	1		1	EA	THE SHED		0	0	0	0						59.5																																																																																																												
8439606	894898002778	PLOWBOYS YARDBIRD 7OZ		0	0	0	0	999	100	0	  	  	  	  	10	8439606			1		4.17	5.01	8.99	0	2													873	2	-1	-1	-1	-1		-1	88	1	0.5	0	PF02007-6	1	0	11-May-2018 00:00:00	1		1	EA	PLOWBOYS		0	0	0	0						53.6																																																																																																												
8439614	783987851604	TLP KC SWEET RUB 6.5OZ		0	0	1	0	999	100	0	  	  	  	  	10	8439614			1		4.17	5.01	8.99	0	2													873	2	-1	-1	-1	-1		-1	88	2	0.5	0	OW85160	1	0	15-Nov-2019 00:00:00	1		1	EA	THREE LITTLE PIGS		0	0	0	0						53.6																																																																																																												
8439630	894898002754	PLOWBOYS YARDBIRD 14OZ		2	0	1	0	999	100	0	  	  	  	  	10	8439630			1		7.778	7.78	13.99	0	2													873	2	-1	-1	-1	-1		1657	88	1	1	0	PF02008	1	0	15-Nov-2019 00:00:00	1		1	EA	PLOWBOYS	5	0	0	0	0						44.4								1								1											1																					1				1					1	1								1											1				1																		1			1			1			
8439648	714750000400	BBQ SEASON KC ALL PRP		0	0	0	0	999	100	0	  	  	  	  	10	8439648			1		4.08	4.9	9.99	0	2													873	2	-1	-1	-1	-1		-1	88	1	0.5	0	JK00307-6	1	0	11-May-2018 00:00:00	1		1	EA	JACK STACK BARBECUE		0	0	0	0						59.2																																																																																																												
8439655	714750000509	JACK STACK MEAT&PLTRY7OZ		0	0	0	0	999	100	0	  	  	  	  	10	8439655			1		4.17	5.01	9.99	0	2													873	2	-1	-1	-1	-1		-1	88	1	0.5	0	JK00105-6	1	0	11-May-2018 00:00:00	1		1	EA	JACK STACK		0	0	0	0						58.3																																																																																																												
8439663	852266006025	SWEET RUB O MINE 12.5 OZ		2	0	1	0	999	100	0	  	  	  	  	10	8439663			1		7.774	7.78	13.99	0	2													873	2	-1	-1	-1	-1		1657	88	1	0.899999976	0	SS02005N	1	0	15-Nov-2019 00:00:00	1		1	EA	LAMBERT'S	6	0	0	0	0						44.4											1													1				1													1			1											1				1					1											2				1	1									1										1	1								
8439671	783987851710	TLP CHAMPNSHP RUB12.5OZ		3	0	1	0	999	100	0	  	  	  	  	10	8439671			1		7.03	7.03	13.99	0	2													873	2	-1	-1	-1	-1		1657	88	1	0.899999976	0	OW85171	1	0	15-Nov-2019 00:00:00	1		1	EA	THREE LITTLE PIGS	10	0	0	0	0						49.7								1	1														1				1				1										1	1							1			1	1				2																								1													1		1												
8439689	783987851659	TLP KC ALL PURP RUB6.5OZ		0	0	1	0	999	100	0	  	  	  	  	10	8439689			1		4.17	5.01	8.99	0	2													873	2	-1	-1	-1	-1		-1	88	2	0.5	0	OW85165	1	0	15-Nov-2019 00:00:00	1		1	EA	THREE LITTLE PIGS		0	0	0	0						53.6																																																																																																												
8439697	783987851307	TLP TOUCH OF CHERY 6.5OZ		0	0	0	0	999	100	0	  	  	  	  	10	8439697			1		4.76	5.01	8.99	0	2													873	2	-1	-1	-1	-1		0	88	1	0.5	0	OW85130-6	1	0	11-May-2018 00:00:00	1		1	EA	THREE LITTLE PIGS		0	0	0	0						47.1																																																									1																											1																								
8439705	819153010053	RUFUS TEAG SPCY RUB6.5OZ		0	0	1	0	999	100	0	  	  	  	  	10				1		4.17	4.17	7.99	0	2													1873	-1	-1	-1	-1	-1		-1	999	2	0	0	JJ00210	1	0	15-Nov-2019 00:00:00	1		1	EA			0	0	0	0						47.8																																																																																																												
8439713	783987851758	TLP MEMPHIS RUB6.25OZ	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10	8439713			1		4.17	4.76	8.99	0	2													873	2	-1	-1	-1	-1		-1	88	2	0.5	0	OW85175	1	0	15-Nov-2019 00:00:00	1		1	EA	THREE LITTLE PIGS		0	0	0	0						53.6																																																																																																												
8439721	819153010046	RUFUS TEAG MEAT RUB6.5OZ	CLOSEOUT: CHECK AVAILABILITY	0	0	0	0	999	100	0	  	  	  	  	10	8439721			1		4.17	4.6	8.99	0	2													873	2	-1	-1	-1	-1		-1	88	1	0.5	0	1301	1	0	15-Nov-2019 00:00:00	1		1	EA	RUFUS TEAGUE		0	0	0	0						53.6																																																																																																												
8439739	894898002761	PLOWBOYS BOVINE BOLD 6.5		0	0	0	0	999	100	0	  	  	  	  	10	8439739			1		4.17	5.01	8.99	0	2													873	2	-1	-1	-1	-1		-1	88	1	0.5	0	PF02014-6	1	0	11-May-2018 00:00:00	1		1	EA	PLOWBOYS		0	0	0	0						53.6																																																																																																												
8439747	894898002747	PLOWBYS BOVIN BOLD12OZ		2	0	1	0	999	100	0	  	  	  	  	10	8439747			1		7.78	7.78	13.99	0	2													873	2	-1	-1	-1	-1		1657	88	1	0.899999976	0	PF02025	1	0	15-Nov-2019 00:00:00	1		1	EA	PLOWBOYS	3	0	0	0	0						44.4																										1												1																		1																							1																													
8439754	783987890511	RUB YOUR BUTT GIFT PACK		0	0	1	0	999	100	0	  	  	  	  	10	8439754			1		10.71	12.71	22.99	0	2													873	2	-1	-1	-1	-1		-1	88	2	1.600000024	0	OW89051-16	1	0	15-Nov-2019 00:00:00	1		1	EA	RUB YOUR		0	0	0	0						53.4																																																																																																												
8439762	713757476003	KILLRHOG THE BBQRUB6.2OZ		0	0	1	0	999	100	0	  	  	  	  	10				1		4.14	4.14	7.99	0	2													1873	-1	-1	-1	-1	-1		-1	88	2	0	0	OW87100-6	1	0	11-May-2018 00:00:00	1		1	EA			0	0	0	0						48.2																																																																																																												
8439770	094922023322	SWEET RUB O' MINE 6.5 OZ		0	0	0	0	999	100	0	  	  	  	  	10	8439770			1		4.17	5.01	8.99	0	2													873	2	-1	-1	-1	-1		-1	88	1	0.5	0	SS02000-6	1	0	11-May-2018 00:00:00	1		1	EA	LAMBERT'S		0	0	0	0						53.6																																																																																																												
8439788	783987851314	TLP TOUCH OF CHRY12.25OZ		1	0	1	0	999	100	0	  	  	  	  	10				1		7.78	7.78	13.99	0	2													873	2	-1	-1	-1	-1		1657	88	1	0.899999976	0	OW85131	1	0	15-Nov-2019 00:00:00	1		1	EA	THREE LITTLE PIGS	7	0	0	0	0						44.4				1		1									1							1															1								1		1		1																																																											
8439796	714750000301	JACKSTCK STEAK RUB5.75OZ	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10	8439796			1		4.17	4.76	8.99	0	2													873	2	-1	-1	-1	-1		-1	88	2	0.5	0	JK00205-6	1	0	15-Nov-2019 00:00:00	1		1	EA	JACK STACK		0	0	0	0						53.6																																																																																																												
